uid,questions,concepts,responses,selectmasks,timestamps,elapsed_time
5,7,0,1,1,1704660409,24
5,78,9,0,1,1704691572,69
5,72,9,0,1,1704691691,105
5,55,6,0,1,1704691795,86
5,14,1,1,1,1704692295,50
5,54,6,0,1,1704692373,70
5,6,0,1,1,1704692447,52
5,68,8,0,1,1704692546,77
5,33,4,0,1,1704697237,95
5,60,7,0,1,1704697374,107
5,72,9,0,1,1704697494,99
5,46,5,1,1,1704698027,71
5,42,5,0,1,1704698109,65
5,18,2,0,1,1704698207,69
5,25,3,0,1,1704698299,69
5,41,5,0,1,1704698382,64
5,68,8,0,1,1704698512,100
5,18,2,0,1,1704762349,59
5,10,1,1,1,1704762425,56
5,32,4,0,1,1704762992,78
5,55,6,1,1,1704782002,48
5,79,9,1,1,1704782079,56
5,0,0,1,1,1704782132,37
5,9,1,1,1,1704782161,9
5,44,5,1,1,1704782226,48
5,52,6,0,1,1704782678,73
5,79,9,0,1,1704782780,89
5,27,3,0,1,1704783355,55
5,76,9,0,1,1704783475,95
5,13,1,1,1,1704783524,38
5,24,3,1,1,1704783595,52
5,27,3,1,1,1704783769,38
5,38,4,1,1,1704783859,60
5,17,2,1,1,1704783923,47
5,0,0,0,1,1704857499,54
5,0,0,1,1,1704857568,41
5,25,3,1,1,1704857624,39
5,49,6,1,1,1704857667,31
5,78,9,0,1,1704931814,89
5,72,9,1,1,1704931911,83
5,54,6,1,1,1704931990,60
5,14,1,1,1,1704999858,30
5,31,3,1,1,1705000334,55
5,19,2,1,1,1705000376,31
5,31,3,1,1,1705001014,52
5,31,3,1,1,1705001055,32
5,35,4,1,1,1705001106,41
5,9,1,1,1,1705001141,25
5,45,5,1,1,1705001228,69
5,37,4,1,1,1705001304,51
5,18,2,1,1,1705001361,39
5,75,9,1,1,1705001446,73
5,22,2,0,1,1705001536,63
5,61,7,1,1,1705001586,45
5,63,7,0,1,1705001663,67
5,31,3,1,1,1705028579,49
5,66,8,0,1,1705028703,63
5,32,4,0,1,1705028775,60
5,9,1,1,1,1705028838,43
5,45,5,1,1,1705028904,51
5,16,2,1,1,1705028959,46
5,54,6,1,1,1705029196,67
5,63,7,1,1,1705029278,56
5,36,4,1,1,1705029517,54
5,45,5,1,1,1705029615,72
5,44,5,1,1,1705029662,33
5,4,0,1,1,1705029702,35
5,4,0,1,1,1705029976,56
5,11,1,1,1,1705030031,49
5,62,7,1,1,1705030112,68
5,53,6,0,1,1705030208,83
5,25,3,1,1,1705030282,64
5,45,5,1,1,1705030344,46
5,32,4,1,1,1705114626,46
5,69,8,0,1,1705114730,90
5,63,7,1,1,1705114774,38
5,73,9,1,1,1705114855,61
5,48,6,1,1,1705115097,43
5,50,6,0,1,1705115186,84
5,8,1,1,1,1705115253,55
5,71,8,0,1,1705115611,110
5,47,5,1,1,1705115672,36
5,59,7,1,1,1705115760,68
5,7,0,1,1,1705115827,37
5,32,4,1,1,1705115902,52
5,71,8,0,1,1705116022,101
5,11,1,1,1,1705116081,52
5,61,7,1,1,1705116173,62
5,71,8,0,1,1705116299,103
5,61,7,1,1,1705116351,47
5,7,0,1,1,1705116690,37
5,14,1,1,1,1705116745,31
5,63,7,0,1,1705116828,73
5,27,3,1,1,1705116890,50
5,43,5,0,1,1705117229,71
5,69,8,0,1,1705117313,69
5,71,8,0,1,1705117418,96
5,25,3,1,1,1705117466,40
5,53,6,1,1,1705117540,61
5,68,8,0,1,1705117652,88
5,1,0,0,1,1705117711,34
5,21,2,1,1,1705117781,42
5,0,0,1,1,1705117851,42
5,8,1,1,1,1705117912,45
5,67,8,1,1,1705117993,51
5,24,3,1,1,1705118231,50
5,41,5,0,1,1705118320,73
5,75,9,1,1,1705118498,72
5,16,2,1,1,1705118544,40
5,68,8,1,1,1705118632,62
5,47,5,1,1,1705161938,29
5,60,7,0,1,1705162040,87
5,79,9,1,1,1705162399,63
5,21,2,1,1,1705225501,27
5,0,0,1,1,1705225674,52
5,24,3,1,1,1705225728,43
5,44,5,1,1,1705226179,47
5,48,6,1,1,1705226267,70
5,76,9,1,1,1705226337,47
5,27,3,1,1,1705226524,40
5,22,2,1,1,1705226579,42
5,52,6,1,1,1705235069,40
5,35,4,1,1,1705235148,55
5,20,2,1,1,1705235216,58
5,16,2,1,1,1705235367,49
5,4,0,1,1,1705235423,40
5,15,1,1,1,1705235489,43
5,36,4,1,1,1705235563,59
5,72,9,0,1,1705235687,101
5,69,8,1,1,1705235951,51
5,49,6,1,1,1705236481,42
5,64,8,1,1,1705236869,53
5,19,2,0,1,1705237464,69
5,11,1,1,1,1705237519,48
5,71,8,1,1,1705237599,57
5,66,8,1,1,1705237650,43
5,79,9,1,1,1705237713,44
5,23,2,1,1,1705263225,32
5,14,1,1,1,1705263283,36
5,69,8,0,1,1705313482,74
5,71,8,1,1,1705313732,53
5,41,5,1,1,1705313802,44
5,20,2,1,1,1705313862,45
5,38,4,1,1,1705313933,62
5,21,2,1,1,1705313995,49
5,12,1,1,1,1705314053,32
5,42,5,1,1,1705314125,50
5,61,7,1,1,1705314233,80
5,33,4,1,1,1705314283,32
5,4,0,1,1,1705314325,35
5,44,5,1,1,1705314380,48
5,77,9,1,1,1705314476,71
5,14,1,1,1,1705314727,36
5,60,7,1,1,1705314820,72
5,35,4,1,1,1705314889,45
5,55,6,0,1,1705314977,76
5,53,6,1,1,1705373630,56
5,30,3,1,1,1705374101,56
5,63,7,1,1,1705374168,41
5,38,4,1,1,1705374708,59
5,36,4,1,1,1705374771,48
5,10,1,1,1,1705374827,32
5,0,0,1,1,1705374878,35
5,27,3,1,1,1705375209,37
5,69,8,1,1,1705375366,61
5,46,5,1,1,1705375702,41
5,20,2,1,1,1705375924,28
5,6,0,1,1,1705376125,44
5,20,2,1,1,1705376175,36
5,23,2,1,1,1705376237,44
5,59,7,1,1,1705376327,74
5,78,9,1,1,1705376381,46
5,49,6,1,1,1705376455,54
5,55,6,1,1,1705376512,51
5,58,7,1,1,1705376900,54
5,63,7,1,1,1705376998,71
5,57,7,1,1,1705377060,53
5,11,1,1,1,1705377128,50
5,42,5,1,1,1705437840,33
5,60,7,1,1,1705437925,60
5,53,6,1,1,1705437997,57
6,6,0,0,1,1706054823,62
6,7,0,1,1,1706054861,28
6,69,8,1,1,1706054906,27
6,36,4,1,1,1706055159,37
6,20,2,1,1,1706055220,36
6,68,8,1,1,1706055281,41
6,19,2,1,1,1706055329,38
6,64,8,1,1,1706055413,64
6,14,1,1,1,1706055468,41
6,67,8,1,1,1706055530,35
6,36,4,1,1,1706055802,30
6,69,8,1,1,1706055850,37
6,56,7,1,1,1706055923,50
6,28,3,1,1,1706055988,40
6,76,9,0,1,1706056077,84
6,39,4,1,1,1706056110,25
6,66,8,0,1,1706056177,60
6,48,6,1,1,1706056316,62
6,69,8,0,1,1706056407,63
6,54,6,1,1,1706057012,32
6,7,0,1,1,1706057059,29
6,41,5,1,1,1706057128,46
6,1,0,0,1,1706057206,49
6,25,3,1,1,1706057250,18
6,28,3,1,1,1706057547,45
6,12,1,1,1,1706058016,37
6,42,5,1,1,1706058080,42
6,60,7,1,1,1706058173,65
6,19,2,1,1,1706058228,29
6,45,5,0,1,1706058294,51
6,74,9,0,1,1706058383,81
6,34,4,1,1,1706058432,26
6,21,2,1,1,1706058468,30
6,36,4,1,1,1706058737,39
6,75,9,1,1,1706069432,44
6,26,3,1,1,1706069664,21
6,17,2,1,1,1706069745,53
6,69,8,1,1,1706101240,44
6,55,6,1,1,1706101276,27
6,28,3,1,1,1706101319,26
6,56,7,0,1,1706101410,75
6,6,0,1,1,1706101448,27
6,6,0,1,1,1706101491,26
6,74,9,0,1,1706101599,89
6,14,1,1,1,1706101654,32
6,6,0,1,1,1706101868,36
6,77,9,0,1,1706128965,57
6,46,5,1,1,1706129025,33
6,55,6,1,1,1706129093,48
6,45,5,1,1,1706129144,46
6,39,4,1,1,1706129293,52
6,17,2,1,1,1706129347,34
6,35,4,0,1,1706129416,48
6,26,3,1,1,1706200228,21
6,4,0,0,1,1706260689,50
6,60,7,1,1,1706260769,50
6,38,4,1,1,1706260848,58
6,12,1,1,1,1706260903,37
6,53,6,0,1,1706260991,76
6,63,7,1,1,1706261047,39
6,29,3,0,1,1706261118,51
6,52,6,1,1,1706338340,48
6,5,0,1,1,1706338407,48
6,13,1,1,1,1706338781,24
6,78,9,1,1,1706338833,44
6,76,9,0,1,1706338947,86
6,62,7,0,1,1706339035,63
6,43,5,1,1,1706339083,29
6,5,0,1,1,1706339108,17
6,78,9,1,1,1706339180,48
6,56,7,1,1,1706339248,48
6,46,5,0,1,1706339824,48
6,23,2,1,1,1706339860,22
6,35,4,1,1,1706339899,29
6,61,7,1,1,1706340060,30
6,54,6,0,1,1706340589,42
6,40,5,1,1,1706340669,50
6,63,7,1,1,1706340731,49
6,50,6,1,1,1706340771,32
6,51,6,1,1,1706340816,30
6,42,5,1,1,1706340876,44
6,60,7,1,1,1706340956,52
6,68,8,1,1,1706341013,43
6,30,3,0,1,1706341295,63
6,21,2,1,1,1706341368,52
6,25,3,1,1,1706341423,42
6,32,4,1,1,1706341466,22
6,1,0,1,1,1706341509,21
6,43,5,1,1,1706341588,54
6,32,4,1,1,1706353571,38
6,12,1,1,1,1706353623,29
6,64,8,1,1,1706353695,64
6,11,1,1,1,1706353896,27
6,15,1,1,1,1706353941,32
6,44,5,1,1,1706353986,33
6,39,4,1,1,1706354041,50
6,9,1,1,1,1706354463,12
6,9,1,1,1,1706354498,20
6,75,9,1,1,1706355008,45
6,50,6,1,1,1706355084,52
6,20,2,1,1,1706355156,44
6,46,5,1,1,1706377133,37
6,56,7,1,1,1706377181,35
6,38,4,1,1,1706377810,54
6,11,1,0,1,1706378413,62
6,31,3,1,1,1706378487,68
6,21,2,1,1,1706424664,39
6,58,7,1,1,1706424717,31
6,44,5,1,1,1706469497,29
6,31,3,1,1,1706469541,32
6,52,6,1,1,1706469605,56
6,32,4,0,1,1706469676,55
6,5,0,1,1,1706469722,21
6,73,9,0,1,1706469796,67
6,9,1,1,1,1706469831,16
6,53,6,0,1,1706469925,76
6,6,0,1,1,1706469973,35
6,31,3,1,1,1706470222,33
6,18,2,0,1,1706470292,64
6,5,0,1,1,1706470328,26
6,77,9,0,1,1706470412,76
6,59,7,1,1,1706470912,51
6,10,1,1,1,1706490315,28
6,61,7,1,1,1706490360,38
6,47,5,1,1,1706541236,39
6,70,8,1,1,1706541421,39
6,4,0,1,1,1706541444,11
6,42,5,1,1,1706541495,21
6,34,4,1,1,1706541780,40
6,10,1,1,1,1706541826,30
6,69,8,1,1,1706541881,46
6,66,8,0,1,1706541955,67
6,38,4,1,1,1706542012,33
6,76,9,1,1,1706542100,64
6,67,8,1,1,1706542440,50
6,60,7,1,1,1706542855,47
6,36,4,1,1,1706543100,37
6,70,8,0,1,1706543358,52
6,22,2,1,1,1706543654,44
6,78,9,1,1,1706544212,48
6,53,6,1,1,1706544308,66
6,13,1,1,1,1706544347,21
6,23,2,1,1,1706544382,26
6,41,5,1,1,1706544671,30
6,16,2,1,1,1706544933,47
6,45,5,0,1,1706544996,53
6,11,1,1,1,1706545038,18
6,78,9,0,1,1706545148,90
6,72,9,1,1,1706545336,60
6,15,1,1,1,1706545365,17
6,27,3,1,1,1706545419,41
6,58,7,1,1,1706545480,46
6,47,5,1,1,1706545551,49
6,77,9,1,1,1706545595,31
6,55,6,1,1,1706546063,37
6,54,6,0,1,1706546149,73
6,28,3,1,1,1706546219,40
6,22,2,1,1,1706546274,28
6,46,5,1,1,1706546336,37
6,75,9,0,1,1706546437,83
6,63,7,0,1,1706546532,65
6,13,1,1,1,1706546602,42
6,53,6,1,1,1706546654,46
6,50,6,1,1,1706547182,58
6,15,1,1,1,1706547500,25
6,1,0,1,1,1706547528,18
6,61,7,1,1,1706547593,55
6,20,2,1,1,1706547651,29
6,1,0,1,1,1706548012,32
6,38,4,1,1,1706548090,50
6,3,0,1,1,1706548144,28
6,67,8,1,1,1706548204,49
6,79,9,1,1,1706548264,37
6,38,4,0,1,1706548640,49
6,21,2,1,1,1706562390,53
6,11,1,1,1,1706562439,19
6,11,1,1,1,1706562477,16
6,71,8,1,1,1706562531,44
6,53,6,1,1,1706562597,50
6,72,9,1,1,1706562648,42
6,28,3,0,1,1706637048,72
6,40,5,1,1,1706637113,42
6,34,4,1,1,1706637171,29
6,73,9,1,1,1706637249,51
6,29,3,1,1,1706637312,45
6,19,2,1,1,1706637384,57
6,0,0,1,1,1706637425,31
6,28,3,1,1,1706637476,44
6,35,4,1,1,1706637523,38
6,34,4,1,1,1706637658,36
6,65,8,1,1,1706637716,42
6,71,8,1,1,1706638298,57
6,57,7,1,1,1706638351,44
6,29,3,1,1,1706638425,48
6,54,6,1,1,1706638464,30
6,54,6,1,1,1706638518,46
6,31,3,1,1,1706638672,38
6,9,1,1,1,1706638948,39
6,40,5,1,1,1706639102,41
6,42,5,1,1,1706702668,36
7,57,7,0,1,1705006122,75
7,17,2,1,1,1705006405,42
7,30,3,1,1,1705006481,50
7,60,7,0,1,1705006605,111
7,36,4,0,1,1705006689,71
7,7,0,1,1,1705031161,42
7,34,4,0,1,1705031253,66
7,20,2,0,1,1705031473,72
7,8,1,1,1,1705031760,39
7,67,8,0,1,1705031941,79
7,11,1,1,1,1705068450,36
7,27,3,1,1,1705068500,36
7,53,6,0,1,1705068584,77
7,42,5,1,1,1705068634,43
7,50,6,1,1,1705068683,41
7,46,5,1,1,1705068746,38
7,7,0,1,1,1705131310,25
7,23,2,0,1,1705131378,49
7,67,8,1,1,1705131456,61
7,4,0,0,1,1705131546,68
7,51,6,1,1,1705193371,44
7,37,4,0,1,1705193763,81
7,45,5,0,1,1705193842,61
7,9,1,0,1,1705193917,46
7,26,3,1,1,1705193954,18
7,52,6,0,1,1705194496,71
7,22,2,0,1,1705194591,66
7,56,7,1,1,1705194739,34
7,29,3,1,1,1705280078,51
7,47,5,1,1,1705280134,48
7,14,1,1,1,1705280198,51
7,15,1,0,1,1705280279,61
7,5,0,1,1,1705280317,33
7,25,3,1,1,1705280370,39
7,75,9,0,1,1705280485,85
7,64,8,0,1,1705280584,83
7,72,9,1,1,1705280662,66
7,32,4,0,1,1705280791,103
7,8,1,1,1,1705280847,36
7,54,6,0,1,1705281437,96
7,13,1,1,1,1705344024,22
7,5,0,1,1,1705344055,22
7,26,3,1,1,1705344159,35
7,25,3,0,1,1705344252,74
7,2,0,1,1,1705344308,49
7,59,7,1,1,1705344619,54
7,63,7,1,1,1705344698,53
7,2,0,0,1,1705345000,49
7,2,0,1,1,1705345036,19
7,51,6,0,1,1705345137,80
7,8,1,1,1,1705345202,41
7,79,9,1,1,1705345282,57
7,4,0,1,1,1705345343,31
7,61,7,1,1,1705345404,51
7,69,8,0,1,1705345494,71
7,62,7,1,1,1705345565,56
7,2,0,1,1,1705345623,53
7,24,3,0,1,1705345720,75
7,55,6,1,1,1705395699,63
7,5,0,1,1,1705395745,25
7,4,0,1,1,1705395802,33
7,12,1,1,1,1705473540,40
7,15,1,0,1,1705473632,65
7,79,9,0,1,1705493966,71
7,67,8,0,1,1705494040,62
7,1,0,1,1,1705494094,33
7,76,9,1,1,1705494192,69
7,71,8,1,1,1705494293,77
7,29,3,0,1,1705494373,69
7,24,3,0,1,1705494456,69
7,64,8,1,1,1705494529,68
7,58,7,1,1,1705512304,53
7,35,4,1,1,1705512349,36
7,71,8,0,1,1705512471,100
7,26,3,1,1,1705512917,55
7,0,0,1,1,1705512946,22
7,19,2,1,1,1705513468,40
7,40,5,1,1,1705513526,49
7,12,1,1,1,1705513567,36
7,3,0,1,1,1705513982,25
7,48,6,1,1,1705514062,53
7,16,2,1,1,1705514254,50
7,42,5,1,1,1705514328,49
7,42,5,1,1,1705514370,31
7,55,6,1,1,1705514446,55
7,1,0,1,1,1705514820,9
7,69,8,1,1,1705514890,57
7,2,0,1,1,1705578533,28
7,50,6,1,1,1705578607,44
7,72,9,0,1,1705578695,83
7,42,5,1,1,1705578764,51
7,52,6,1,1,1705578804,27
7,48,6,1,1,1705578849,37
7,76,9,0,1,1705578990,113
7,56,7,1,1,1705579115,52
7,52,6,1,1,1705618394,33
7,23,2,1,1,1705695261,6
7,43,5,1,1,1705695727,30
7,45,5,1,1,1705695773,37
7,45,5,1,1,1705695846,47
7,73,9,1,1,1705696427,44
7,66,8,0,1,1705696526,74
7,50,6,0,1,1705696620,64
7,33,4,1,1,1705733658,52
7,58,7,0,1,1705733896,59
7,70,8,1,1,1705733962,50
7,50,6,1,1,1705733998,31
7,76,9,0,1,1705734128,108
7,1,0,1,1,1705797099,48
7,37,4,1,1,1705797161,47
7,39,4,0,1,1705797228,61
7,23,2,1,1,1705797265,29
7,31,3,0,1,1705797364,70
7,11,1,0,1,1705797426,43
7,72,9,0,1,1705797553,108
7,2,0,1,1,1705797599,25
7,38,4,1,1,1705797652,40
7,76,9,0,1,1705821636,95
7,15,1,1,1,1705821705,39
7,21,2,1,1,1705821766,34
7,16,2,1,1,1705821812,41
7,15,1,1,1,1705821861,42
7,77,9,1,1,1705821930,60
7,43,5,1,1,1705834345,57
7,62,7,1,1,1705834416,57
7,8,1,1,1,1705834468,47
7,31,3,1,1,1705834529,41
7,41,5,1,1,1705834605,47
7,74,9,0,1,1705834730,109
7,56,7,1,1,1705834793,37
7,67,8,1,1,1705834868,45
7,58,7,1,1,1705834936,61
7,9,1,1,1,1705834958,16
7,37,4,1,1,1705835032,60
7,58,7,1,1,1705835097,50
7,28,3,1,1,1705881225,40
7,45,5,1,1,1705881295,44
7,35,4,1,1,1705881350,26
7,37,4,1,1,1705881417,59
7,69,8,1,1,1705881944,66
7,79,9,1,1,1705882185,54
7,72,9,1,1,1705882277,72
7,30,3,1,1,1705882348,51
7,26,3,1,1,1705882401,47
7,44,5,1,1,1705882716,46
7,40,5,1,1,1705882799,69
7,52,6,1,1,1705882848,44
7,78,9,0,1,1705882952,97
7,22,2,1,1,1705883012,50
7,20,2,0,1,1705883107,76
7,15,1,1,1,1705883176,45
7,31,3,1,1,1705883236,55
7,67,8,1,1,1705883743,61
7,21,2,1,1,1705884241,50
7,75,9,1,1,1705884301,55
7,39,4,1,1,1705884371,52
7,36,4,0,1,1705884473,77
7,16,2,1,1,1705884516,36
7,44,5,1,1,1705884584,54
7,67,8,1,1,1705884644,53
7,58,7,1,1,1705885005,60
7,17,2,1,1,1705885059,44
7,34,4,1,1,1705885516,64
7,40,5,1,1,1705885578,52
7,13,1,1,1,1705885619,31
7,48,6,1,1,1705885695,57
7,63,7,1,1,1705885770,51
7,39,4,1,1,1705885835,49
7,38,4,1,1,1705885917,53
7,58,7,1,1,1705885979,53
7,3,0,1,1,1705886543,28
7,38,4,1,1,1705886617,49
7,30,3,1,1,1705886666,35
7,7,0,1,1,1705891749,34
7,20,2,1,1,1705891815,50
7,71,8,1,1,1705891915,70
7,39,4,1,1,1705904386,52
7,22,2,1,1,1705904464,53
7,73,9,1,1,1705909702,51
7,19,2,1,1,1705909768,44
7,0,0,1,1,1705909836,49
7,61,7,0,1,1705909914,65
7,52,6,1,1,1705909951,32
7,76,9,1,1,1705910039,65
7,11,1,1,1,1705910091,33
7,46,5,1,1,1705910131,33
7,73,9,1,1,1705910182,34
7,77,9,1,1,1705910259,57
7,35,4,1,1,1705910329,60
7,1,0,1,1,1705926066,38
7,66,8,1,1,1705926128,53
7,77,9,1,1,1705926197,55
7,48,6,1,1,1705926248,41
7,49,6,1,1,1705926314,42
7,57,7,1,1,1705926388,57
7,69,8,1,1,1705926927,51
7,69,8,1,1,1705926997,64
7,9,1,1,1,1705927043,32
7,62,7,1,1,1705927479,67
7,53,6,1,1,1705927548,63
8,38,4,0,1,1706199284,69
8,58,7,0,1,1706199524,85
8,24,3,0,1,1706199618,81
8,61,7,0,1,1706199863,78
8,75,9,0,1,1706199999,108
8,67,8,0,1,1706274315,96
8,36,4,0,1,1706274535,96
8,39,4,1,1,1706274597,47
8,64,8,0,1,1706274705,91
8,7,0,1,1,1706275080,35
8,46,5,0,1,1706275186,77
8,35,4,0,1,1706275722,78
8,11,1,1,1,1706275779,45
8,76,9,0,1,1706276393,118
8,28,3,0,1,1706276626,95
8,64,8,0,1,1706276759,104
8,33,4,0,1,1706276871,91
8,17,2,1,1,1706351997,52
8,57,7,1,1,1706418404,65
8,61,7,0,1,1706418669,99
8,26,3,0,1,1706418876,79
8,79,9,0,1,1706418983,91
8,13,1,1,1,1706423598,41
8,65,8,0,1,1706423734,107
8,37,4,0,1,1706423854,95
8,68,8,0,1,1706424148,94
8,76,9,1,1,1706424251,82
8,62,7,1,1,1706445929,66
8,41,5,1,1,1706445996,52
8,9,1,0,1,1706521609,63
8,68,8,1,1,1706566142,53
8,29,3,1,1,1706566261,55
8,5,0,1,1,1706566330,47
8,9,1,1,1,1706566554,35
8,67,8,1,1,1706566624,57
8,3,0,0,1,1706566687,49
8,44,5,0,1,1706566802,88
8,33,4,1,1,1706566875,64
8,50,6,1,1,1706566931,50
8,17,2,0,1,1706567024,66
8,18,2,1,1,1706567103,63
8,44,5,0,1,1706567190,76
8,51,6,0,1,1706567286,83
8,0,0,1,1,1706567325,31
8,8,1,1,1,1706567390,46
8,36,4,1,1,1706628452,36
8,3,0,0,1,1706628522,48
8,60,7,0,1,1706628649,97
8,41,5,0,1,1706628759,81
8,42,5,0,1,1706628856,75
8,34,4,0,1,1706628951,82
8,29,3,1,1,1706629401,58
8,27,3,1,1,1706629464,41
8,75,9,0,1,1706629586,100
8,79,9,1,1,1706629658,56
8,78,9,0,1,1706629778,101
8,17,2,1,1,1706629859,53
8,18,2,1,1,1706630179,39
8,3,0,1,1,1706630228,33
8,9,1,1,1,1706630274,35
8,2,0,1,1,1706630337,44
8,9,1,1,1,1706630387,21
8,2,0,1,1,1706630447,38
8,59,7,1,1,1706630741,64
8,61,7,0,1,1706630855,92
8,55,6,1,1,1706630951,68
8,31,3,1,1,1706631023,45
8,49,6,0,1,1706631131,81
8,43,5,1,1,1706631200,45
8,1,0,1,1,1706631253,43
8,66,8,0,1,1706631358,84
8,33,4,1,1,1706631422,51
8,0,0,0,1,1706631500,50
8,57,7,0,1,1706631609,101
8,0,0,1,1,1706631649,14
8,60,7,1,1,1706631755,80
8,73,9,1,1,1706631859,80
8,6,0,1,1,1706631933,48
8,49,6,0,1,1706632044,94
8,36,4,0,1,1706632563,85
8,62,7,1,1,1706632633,50
8,31,3,1,1,1706632699,42
8,0,0,1,1,1706709182,35
8,60,7,0,1,1706709826,99
8,19,2,1,1,1706709884,51
8,50,6,1,1,1706709937,43
8,52,6,1,1,1706710188,58
8,70,8,0,1,1706710819,98
8,22,2,1,1,1706710898,65
8,21,2,1,1,1706710989,63
8,28,3,0,1,1706711640,74
8,61,7,1,1,1706711732,79
8,64,8,1,1,1706711819,62
8,75,9,1,1,1706711902,62
8,54,6,0,1,1706711983,74
8,33,4,1,1,1706712062,56
8,42,5,1,1,1706725789,56
8,79,9,1,1,1706726415,54
8,48,6,0,1,1706726537,92
8,57,7,0,1,1706726634,92
8,55,6,0,1,1706727218,99
8,54,6,1,1,1706727298,74
8,68,8,1,1,1706727913,67
8,46,5,1,1,1706727991,67
8,37,4,1,1,1706728055,58
8,24,3,0,1,1706796265,74
8,24,3,0,1,1706805475,85
8,64,8,0,1,1706805603,104
8,49,6,1,1,1706805957,71
8,30,3,1,1,1706806567,54
8,42,5,0,1,1706806639,58
8,72,9,0,1,1706806736,82
8,50,6,0,1,1706806849,89
8,24,3,1,1,1706806927,55
8,8,1,1,1,1706807188,32
8,54,6,1,1,1706807265,48
8,63,7,1,1,1706807366,71
8,75,9,1,1,1706807471,76
8,59,7,1,1,1706807813,54
8,62,7,0,1,1706807932,101
8,25,3,0,1,1706808518,74
8,19,2,1,1,1706808986,38
8,32,4,0,1,1706828082,56
8,78,9,0,1,1706828663,106
8,34,4,0,1,1706828760,80
8,3,0,1,1,1706829007,38
8,21,2,1,1,1706829066,48
8,12,1,0,1,1706829343,49
8,6,0,1,1,1706829384,35
8,11,1,0,1,1706829447,58
8,4,0,1,1,1706829527,52
8,59,7,1,1,1706829776,42
8,20,2,1,1,1706829873,73
8,55,6,0,1,1706829971,80
8,1,0,1,1,1706839844,22
8,41,5,1,1,1706852287,41
8,15,1,0,1,1706852393,91
8,78,9,1,1,1706852470,72
8,10,1,1,1,1706852522,40
8,37,4,1,1,1706852607,59
8,2,0,1,1,1706852655,31
8,70,8,1,1,1706852758,92
8,42,5,1,1,1706852821,42
8,65,8,1,1,1706852885,54
8,46,5,1,1,1706853454,61
8,67,8,0,1,1706853552,77
8,16,2,1,1,1706853689,54
8,46,5,1,1,1706853874,63
8,38,4,0,1,1706853965,86
8,10,1,1,1,1706854028,53
8,48,6,1,1,1706854084,48
8,50,6,1,1,1706935625,62
8,44,5,1,1,1706935718,63
8,77,9,0,1,1706936298,77
8,20,2,1,1,1706936371,45
8,44,5,1,1,1706936462,61
8,75,9,1,1,1706943558,60
8,30,3,1,1,1706943612,29
8,26,3,1,1,1706943665,33
8,47,5,1,1,1706943732,52
8,11,1,0,1,1706943836,78
8,47,5,1,1,1706944127,51
8,18,2,1,1,1706944378,48
8,42,5,1,1,1706944754,41
8,19,2,1,1,1706944795,33
8,13,1,1,1,1706944870,55
8,74,9,0,1,1706944995,113
8,49,6,1,1,1706945104,87
8,79,9,0,1,1706945218,92
8,60,7,1,1,1706945463,63
8,9,1,1,1,1706945504,30
8,16,2,1,1,1706945559,48
8,21,2,1,1,1706945640,57
8,65,8,0,1,1706945760,114
8,65,8,1,1,1706945874,85
8,41,5,1,1,1706945935,37
8,27,3,1,1,1706946440,34
8,78,9,0,1,1706947126,108
8,31,3,1,1,1706947226,73
8,60,7,0,1,1706947344,102
8,36,4,0,1,1706947456,82
8,72,9,0,1,1706947580,108
8,11,1,1,1,1706947647,59
8,5,0,1,1,1706947710,45
8,22,2,1,1,1706947773,54
8,71,8,1,1,1706947864,63
8,34,4,0,1,1706948535,73
8,9,1,1,1,1706948576,30
8,48,6,1,1,1706948650,62
8,23,2,1,1,1706948719,52
8,10,1,1,1,1706948780,33
8,38,4,1,1,1706949001,69
8,71,8,1,1,1706949090,81
8,15,1,1,1,1706949150,41
8,59,7,0,1,1706949238,83
8,43,5,0,1,1706949324,58
8,44,5,1,1,1706949778,62
8,19,2,1,1,1706950399,61
8,67,8,1,1,1706950865,66
8,47,5,1,1,1706950926,42
9,34,4,0,1,1704799042,48
9,21,2,0,1,1704799127,64
9,65,8,0,1,1704799224,69
9,0,0,1,1,1704799288,38
9,71,8,0,1,1704799384,69
9,22,2,0,1,1704799446,32
9,75,9,0,1,1704799528,52
9,26,3,1,1,1704799555,20
9,13,1,1,1,1704799588,20
9,64,8,1,1,1704799641,27
9,14,1,1,1,1704799891,29
9,79,9,1,1,1704799945,46
9,34,4,1,1,1704800491,29
9,55,6,1,1,1704800552,33
9,14,1,1,1,1704800609,38
9,60,7,1,1,1704800676,45
9,72,9,1,1,1704800739,39
9,67,8,0,1,1704801230,42
9,56,7,1,1,1704801670,27
9,40,5,1,1,1704801707,28
9,29,3,0,1,1704801760,44
9,2,0,1,1,1704801805,27
9,39,4,1,1,1704801862,38
9,46,5,1,1,1704801921,34
9,74,9,0,1,1704801982,49
9,13,1,1,1,1704802029,18
9,57,7,0,1,1704802113,68
9,11,1,1,1,1704802188,45
9,8,1,1,1,1704802468,8
9,62,7,1,1,1704802532,35
9,40,5,0,1,1704802602,51
9,65,8,1,1,1704802651,38
9,0,0,1,1,1704853610,27
9,79,9,1,1,1704853692,55
9,37,4,1,1,1704853740,30
9,1,0,0,1,1704853797,27
9,71,8,0,1,1704853870,55
9,3,0,1,1,1704853884,8
9,36,4,1,1,1704853922,31
9,39,4,1,1,1704853984,37
